6185,11052,3333,9230,6062,11261,8850,8355,6963,9835,11215,4635,12,0.886823529411765
6185,10358,5486,5172,5757,8850,2191,7710,4050,11215,10,0.893676470588235
6185,11052,8517,6062,6392,11261,5815,2191,4050,11467,4635,11,0.897970588235294
6185,8986,5273,8517,12148,5815,7710,4050,11215,9,0.894529411764706
6185,8958,5486,8517,9195,5757,4061,2191,11215,9,0.899676470588235
6185,8986,7952,9230,6534,8517,8330,4483,6392,5815,5314,11,0.908264705882353
6185,11200,5486,734,11261,5306,5574,7,0.911676470588235
6185,11052,1322,8768,3333,6534,8517,734,6392,4061,6963,11215,5574,13,0.880823529411765
6185,10358,7952,8330,5893,11467,6,0.912529411764706
6185,8986,5979,734,6963,11467,11215,7,0.911676470588235
5580,11546,513,8073,11710,9850,2833,207,2787,2873,10,0.862794117647059
3481,690,525,513,1354,6462,2873,7,0.880794117647059
3481,10186,9308,3589,3554,9850,6390,4638,10086,1353,10,0.857647058823529
10186,8073,5314,3702,6462,6615,6524,714,2787,1353,2077,10120,12,0.861088235294118
10186,690,525,513,1354,8073,21,9850,2833,6390,5294,2873,5909,9736,14,0.854235294117647
3481,1860,12500,6390,5294,5909,7033,2077,10120,9,0.863647058823529
1354,5314,11710,9850,5909,10086,7033,7,0.849911764705882
3481,1056,1354,6462,11710,5505,6390,10840,5909,10086,931,9736,12,0.866235294117647
10186,690,11546,1056,525,4735,2256,12500,6390,10840,5909,10120,12,0.861088235294118
11546,525,3702,6462,5505,2833,6524,5294,5909,1087,9736,11,0.836205882352941
6185,6145,6900,6266,10003,9048,3879,8566,8153,5314,10,0.914264705882353
6185,3794,10783,1131,7756,10003,3577,3879,6176,6575,10,0.909117647058824
6185,3794,11871,3649,2802,6900,3577,9048,8270,8153,10,0.909117647058824
6185,4690,3794,8019,6145,6462,3879,6176,8153,9,0.925411764705882
6185,5920,6145,6713,6900,6462,8641,9048,6037,9034,6575,12153,12,0.912558823529412
6185,11871,7617,8330,2802,3879,5262,5314,8,0.921117647058823
6185,4565,8810,2977,3879,9387,5262,7,0.927117647058823
6185,8019,7343,6713,7756,8810,6462,3879,9578,8631,5314,11,0.897970588235294
6185,10783,6145,4565,9761,8810,9048,3879,5314,9,0.925411764705882
6185,4690,10783,10438,6266,9048,8270,3879,9387,5393,10,0.909117647058824
4,5,6,26,30,44,50,7,0.762411764705882
12,21,22,32,34,37,39,47,49,9,0.765852941176471
4,5,7,13,41,43,44,7,0.762411764705882
2,5,16,19,34,39,47,50,8,0.766705882352941
4,13,44,45,48,49,6,0.763264705882353
1,22,33,34,36,41,44,46,50,9,0.771
12,14,28,34,37,39,47,48,50,9,0.776147058823529
6,16,17,21,24,50,6,0.747823529411765
2,3,4,12,13,21,26,28,32,39,41,47,49,13,0.757294117647059
